type,path_img1,path_img2,distance
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/094505.jpg,1.4762669
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/114309.jpg,1.4568174
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/067837.jpg,1.5206224
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/071486.jpg,1.4813998
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/108454.jpg,1.4787053
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/021190.jpg,1.4895108
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/065719.jpg,1.4743402
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/065481.jpg,1.5095205
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/090407.jpg,1.5034754
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/079823.jpg,1.4973184
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/160823.jpg,1.476454
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/015567.jpg,1.4458133
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/115067.jpg,1.4616655
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/106411.jpg,1.568336
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/154115.jpg,1.4800978
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/152362.jpg,1.4702109
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/121150.jpg,1.4884789
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/085171.jpg,1.4429992
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/075008.jpg,1.488266
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/057954.jpg,1.4462488
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/137192.jpg,1.409546
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/112400.jpg,1.4869915
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/039592.jpg,1.46149
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/000092.jpg,1.3894407
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/063919.jpg,1.5424016
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/000478.jpg,1.495009
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/138902.jpg,1.5297599
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/149741.jpg,1.5363199
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/031458.jpg,1.6221793
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/094505.jpg,1.4714856
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/114309.jpg,1.459946
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/067837.jpg,1.5501946
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/071486.jpg,1.4653475
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/108454.jpg,1.4955882
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/021190.jpg,1.4907694
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/065719.jpg,1.4528939
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/065481.jpg,1.4925305
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/090407.jpg,1.462798
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/079823.jpg,1.5220237
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/160823.jpg,1.5034931
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/015567.jpg,1.445185
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/115067.jpg,1.4297259
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/106411.jpg,1.6017839
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/154115.jpg,1.4837608
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/152362.jpg,1.44544
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/121150.jpg,1.4438201
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/085171.jpg,1.4468166
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/075008.jpg,1.4096714
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/057954.jpg,1.4626979
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/137192.jpg,1.4519506
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/112400.jpg,1.5143956
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/039592.jpg,1.4628905
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/000092.jpg,1.4091265
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/063919.jpg,1.5870105
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/000478.jpg,1.5132393
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/138902.jpg,1.5467912
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/149741.jpg,1.5117594
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/054757.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/031458.jpg,1.5576884
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/094505.jpg,1.3420224
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/114309.jpg,1.3414681
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/067837.jpg,1.5158237
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/071486.jpg,1.3668252
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/108454.jpg,1.4645085
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/021190.jpg,1.4434975
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/065719.jpg,1.4804838
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/065481.jpg,1.305707
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/090407.jpg,1.4731243
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/079823.jpg,1.3277963
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/160823.jpg,1.4628184
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/015567.jpg,1.4554796
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/115067.jpg,1.5435762
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/106411.jpg,1.4196997
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/154115.jpg,1.424844
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/152362.jpg,1.1608396
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/121150.jpg,1.4530709
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/085171.jpg,1.5020546
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/075008.jpg,1.4662606
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/057954.jpg,1.4343411
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/137192.jpg,1.212943
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/112400.jpg,1.2884454
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/039592.jpg,1.4853107
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/000092.jpg,1.4891361
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/063919.jpg,1.5144887
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/000478.jpg,1.2939497
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/138902.jpg,1.3793328
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/149741.jpg,1.4655262
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/031458.jpg,1.6932646
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/094505.jpg,1.3688341
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/114309.jpg,1.3808292
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/067837.jpg,1.5044298
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/071486.jpg,1.3933752
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/108454.jpg,1.4775069
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/021190.jpg,1.4194738
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/065719.jpg,1.3248628
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/065481.jpg,1.3184506
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/090407.jpg,1.3766915
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/079823.jpg,1.322506
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/160823.jpg,1.4635345
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/015567.jpg,1.4319677
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/115067.jpg,1.4713191
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/106411.jpg,1.3932121
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/154115.jpg,1.4374945
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/152362.jpg,1.2036706
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/121150.jpg,1.394844
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/085171.jpg,1.4646815
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/075008.jpg,1.4125721
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/057954.jpg,1.4400678
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/137192.jpg,1.3313694
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/112400.jpg,1.3500998
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/039592.jpg,1.4248544
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/000092.jpg,1.5108364
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/063919.jpg,1.4749347
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/000478.jpg,1.3499123
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/138902.jpg,1.3238393
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/149741.jpg,1.4586738
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/000928.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/R/031458.jpg,1.6367006
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/094505.jpg,1.4208784
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/114309.jpg,1.3572812
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/067837.jpg,1.4541067
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/071486.jpg,1.4332066
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/108454.jpg,1.3810965
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/021190.jpg,1.3989552
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/065719.jpg,1.3451729
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/065481.jpg,1.423696
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/090407.jpg,1.5283092
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/079823.jpg,1.410496
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/160823.jpg,1.3706963
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/015567.jpg,1.3563867
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/115067.jpg,1.3644627
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/106411.jpg,1.5864547
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/154115.jpg,1.3937138
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/152362.jpg,1.4408971
8,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Non_LR/3448/064838.jpg,/media/HDD/tripletloss_dataset/CelebA/7_type/test_set3/Add_star_re/4876/L/121150.jpg,1.3816475
